full_text,sentiment
"#SuperamosAlCineCon la labor de la Policía en Medellín ayer. Pero no falta el criticón que se esconde detrás de una cámara, dedicándose con estrategias a atacar las instituciones para que la sociedad este en contra.
#130AñosPolicia #YoApoyoMiPolicia 
#DePeliculaEs https://t.co/m3wBgv5V3k",1
"@IvonneMilenaGo No está dejando de ser tierra del paramilitarismo, el paramilitarismo en Medellín se está reinventando... Eso es diferente",0
"@YefersonCossioo Hola Yeferson soy admiradora tuya y te felicito por todo tu trabajo. Te pido me ayudes por favor. Necesito un empleo en Medellín. Ayúdame te lo pido. Tengo un hijo y una deuda de $6000.000 que no me deja dormir, ni comer y muchas veces pienso en hacerme daño y me detiene mi hijo.",0
#MedellinEstaCambiando Medellín no necesita un disculpo de lo positivo que puede ser. @petrogustavo  Dele herramientas a los #jovenesfuturo de medellín que no sean carreras o tecnologías tiradas a la basura en unas decadas,0
"Una app de fondos de pantalla gratis, simple y elegante: así es Pix Wallpapers #Medellín https://t.co/p1C6WktKv7 https://t.co/T4UqwLLiX4",1
"Si los atracadores de Medellín hubieran contado con Karen Abudinen, ya estarían disfrutando del botín.",1
#MedellinEstaCambiando Medellin ya no es uribista!!,0
CÓMO CONSEGUIR CLIENTES EN INTERNET (SIN GASTAR EN PUBLICIDAD) — Redactor de Contenidos SEO https://t.co/LkDzqDMyza,1
“Bandidos causaron pánico y pusieron en riesgo a ciudadanos”: Presidente Duque sobre intento de robo en Medellín https://t.co/qeSSSRbhZG,1
“Bandidos causaron pánico y pusieron en riesgo a ciudadanos”: Presidente Duque sobre intento de robo en Medellín https://t.co/jDzin18Q9T,1
@UnManBorracho: Medellín es tan innovadora que hasta el crimen lo puso ya en otro nivel.,0
"#SuperamosAlCineCon la labor de la Policía en Medellín ayer. Pero no falta el criticón que se esconde detrás de una cámara, dedicándose con estrategias a atacar las instituciones para que la sociedad este en contra.
#130AñosPolicia #YoApoyoMiPolicia 
#DePeliculaEs https://t.co/9b6HmwqFA5",0
@AdrianaRosado01 Sumercé se tiene que inventar alguna joda con los vídeos del atraco frustrado en Medellín 😉🤭😁😄😃 Esperaré pacientemente...🤪 Arrivederci bella!!,0
"La valerosa accion de La Policia ayer en Medellin,es prueba de lo importante de nuestra Fuerza Publica,solo un apunte, no debieron capturarlos,debian darles de baja a todos,ese actuar de esos delincuentes es de profesionales y no demoran en salir a intentar otro acto delictivo.",1
"@JairOrozcoQ: El 6,5 % de los niños de 3 a 11 años en Medellín ya recibieron la primera dosis contra el covid-19 según el reporte de la…",0
"Los delincuentes estaban fuertemente armados e intercambiaron tiros con las autoridades. No todos fueron capturados.
❗️Noticia completa❗️👉 https://t.co/3V3DCwbxQW https://t.co/1LgVMrNb4A",0
"@AndresElGury: Cómo les parece el asalto hace unos minutos en las Vegas. Se tomaron los bandidos a Medellín.
Que tristeza... 

#Quintero…",1
Uno sabe que esta lejos de Medellín cuando está tomando polas y no dan crispetas.,1
"@yuquerito: Si estos pandemials supieran desde cuándo se le ha dicho a Medellín, Metrallo; no se sentirían tan especiales e ingeniosos. 🙄",1
@ShockCo: En 2022 @Maluma cumplirá el sueño de presentarse en el estadio más importante de su ciudad. Les contamos más detalles sobre #M…,1
@LilianaPino13: ⚠️No se pierdan el noti pelagatos. Toda la información verás y contundente de lo que está aconteciendo en medellín 👇 htt…,1
@SebasEstradaR Medellín es el principal centro de comercialización y exportación de oro de Colombia.,1
"@Jokeraton #MEDELLINCONPETRO
#TodosConQuintero 
🇨🇴🕊️❤️⚖️👊🏾🥑🐝🚂
MEDELLÍN",0
"El cámarografo que grabo la balacera después de que posiblemente le disparan.

#DePeliculaEs la balacera metrallo en Medellin https://t.co/C1ocTCJYAd",0
"@AndresElGury: Cómo les parece el asalto hace unos minutos en las Vegas. Se tomaron los bandidos a Medellín...
Que tristeza... 

#Quinte…",0
Yo esperando que digan que el intento de robo a la bodega de oro en Medellín era un simulacro. https://t.co/HvZn9OFWAl,0
"El 6,5 % de los niños de 3 a 11 años en Medellín ya recibieron la primera dosis contra el covid-19 según el reporte de la Secretaría de Salud de Medellín. https://t.co/3iYwHutAWG",0
"Me siento hablar con los parceros mas pirañas si el robo de Medellín fue real o no, al final llamamos a un tío para que nos dijera “mijo eso es mentira ud es como Mk que no aprendió”",1
"Maluma alista concierto en Medellín y promete ser ""el mejor"" de su carrera https://t.co/LeIOH4nXnt",1
"#DePeliculaEs un asalto a plena luz del día como el ocurrido en Medellín.

De ridiculez, fantochería y espantajopismo es ver a una figurita de porcelana como el tal ""Pinturita"" @QuinteroCalle diciendo ""capturamos a once asaltantes"" desde la comodidad de sus cojines de plumas.",0
@camcoortes Pura mirada de ron medellín dorado 🥺 jaja,0
"@Magacine4: @anamarqr mientras tanto dos jóvenes se suicidan en el metro medellin, considerara dentro de esta comisión la ayuda jovenes…",0
Motivos para sobrevivir a pediatría: ir a ✨Medellín✨,1
"@ComunasMed: En el aniversario 346 de #Medellín, el corazón del Centro se llena de luz para celebrar la vida🎂🎂🎂

@checholopezm
⬇⬇

https…",1
"En Medellín hemos logrado un gran avance en Educación Inclusiva y estamos compartiendo nuestra experiencia con otras ciudades que se encuentra en el mismo camino. Hoy participo en el Foro: Inclusión y diversidad para el Área Metropolitana. @AlcaldEstrella 
https://t.co/WjkDJFRVA8",0
@Caidadelatorre Con los que me tragué en Medellín en los últimos dos periodos aprendí la lección.,1
"@jromerf Busco alguien activo, universitario,varonil,alejado del medio gay, no gente con voz amanerada, para
relación estable con compromiso y calidad. 
Medellin 3122464916
Soy ingeniero, varonil 100%, alto, blanco, delgado,gente bien, serio en todo sentido",1
"#MedellinEstaCambiando , Medellín fué cuna de la violencia y el narcotráfico, pero los aire son distintos y ahora no nos une querer cambiar un departamento, nos une querer cambiar a Colombia!",1
"@OpinionLSR: 👉Te invitamos a leer la columna de Jorge Alejandro Medellín ""La violencia que no cede"" ✍️ @JorgeMedellin95 #OpiniónLSR #Fra…",0
"@cata_arisa: a quien interese este tuit, puede guardarlo. En la línea (604) 4444448 en Medellín te ayudan si estás teniendo un episodio…",0
"@leocarlos47: @JuanLozano_R @oscarivangallon Y si en Bogotá llueve,en Medellín no escampa
La SEGURIDAD  de los alcaldillos Independiente…",0
"Hoy Medellín está de fiesta, cansados del Uribismo que violenta y empobrece nuestra ciudad hoy decimos no más Uribismo, que llegue la esperanza, Gustavo Petro Presidente, #MedellinEstaCambiando https://t.co/rg1aSlevpQ",1
El intento de robo en Medellín #SuperamosAlCineCon,0
@GUSMALDONADOS: Gracias @QuinteroCalle sos un genio (parece una película de acción de Hollywood) pero made in Colombia. Los 3 ineptos mo…,0
"En #Medellin con la Alcaldía actual volvimos a la ciudad de los 80s, a la inseguridad del narcotráfico, a despectivo #Metrallo ! Que triste ver un Alcalde pensando en Netlflix en vez de garantizar orden y seguridad ! #QuinteroSeVa",1
"@puntodevistardb @ConcejoMedellin @QuinteroCalle Un gran abrazo, #EsMomentoDeAvanzar de trabajar UNIDOS con un mismo propósito, nuestro amor por esta ciudad.  Solo si trabajamos  juntos lograremos la Medellín que soñamos.",1
BIENVENIDO @petrogustavo a Medellín... #MedellinEstaCambiando,1
"Fuerte balacera en Medellín cuando al menos 20 asaltantes irrumpieron en una empresa de oro de la ciudad colombiana. 

Aquí el enfrentamiento entre las autoridades y los encapuchados 👇🏻 https://t.co/Axrpp3tpll",1
@PuertaCami1 @IvanDuque @PoliciaColombia Estos mamertos creen que todo es falsos lenguetazos mijo aterricé que ayer en Medellín vivímos eso..UD que va a saber uds repiten como loras UD cree que enfrentar ese grupo es lo que UD dice ?? Definitivamente hay de todo en este país de críticones,1
"@JorgeVe05938918 @lasillavacia @WilderWiler @BernardoAGuerra @alertacontratos @davalho @YoYerar ¡Hola, Jorge! Si tienes una denuncia relacionada con el conglomerado público de Medellín, te invitamos a utilizar la #LíneaDeLaConfianza de manera anónima y confidencial. Estamos atentos a escucharte. https://t.co/3L6SH7yXuQ",1
Maluma anuncia el «mejor concierto» de su carrera en Medellín https://t.co/vjvlJUbA6Z #Entretenimiento,0
"#Sapiencia abre la convocatoria para su programa Fondos 2022-1 con el que se beneficiarán 740 #estudiantes
#Medellin 👩‍🏫👩‍🏫
@SapienciaMed
@C_Chaparro1

https://t.co/fl97iDDZMq 📶  #Medellín🚀🚀     @AlcaldiadeMed",0
"“Las discusiones en torno a la llegada de una 5ª Revolución Industrial no pueden ser ajenas a lo público”, ha declarado el Gobernador de Antioquia en el  Foro Compliance de Medellín #ComplianceIV https://t.co/093ONDKBi6 via @LawAndTrends @moncadaABG",0
"@AlejaLoC: @ginamonteli Sé la gravedad que debe implicar no tener nada en la nevera, sin embargo en Medellín hay estrategias para brinda…",0
"5Nov | #Internacional  Frustran robo de oro en Medellín: ¿Quién está detrás? 

https://t.co/bTK7GuIrIu",0
"👉Te invitamos a leer la columna de Jorge Alejandro Medellín ""La violencia que no cede"" ✍️ @JorgeMedellin95 #OpiniónLSR #FraseLSR https://t.co/2YdIQFQI1I https://t.co/MjJyWrolz7",1
"@PethZack @Blackdiamomd55 Busco alguien activo, universitario,varonil,alejado del medio gay, no gente con voz amanerada, para
relación estable con compromiso y calidad. 
Medellin 3122464916
Soy ingeniero, varonil 100%, alto, blanco, delgado,gente bien, serio en todo sentido",1
#MedellinEstaCambiando Medellín ya cambio hace mucho. La nueva ADM,0
Medellín tiene toboganes hasta para carros. Aprendan mijiticos https://t.co/uxjhoULlyX,0
"@Blackdiamomd55 Busco alguien activo, universitario,varonil,alejado del medio gay, no gente con voz amanerada, para
relación estable con compromiso y calidad. 
Medellin 3122464916
Soy ingeniero, varonil 100%, alto, blanco, delgado,gente bien, serio en todo sentido",0
Tal vez esta tristeza se me quite estando en Medellín,1
@Webinfomil: 🚨#ÚLTIMAHORA Impactantes imágenes grabadas por testigos del asalto en Medellín muestran la violencia con la cual los crimin…,1
"@FisicoImpuro https://t.co/fI94L27ekx Uy si, esa estela de sangre y muerte se está dejando en el pasado. Al parecer @FisicoImpuro es bodeguero de Quintero y Ospina, que curiosa esa objetividad e imparcialidad de la que se jacta tener. Payaso",0
"@MartinSantosR @elmogollorevele Una sola persona,  sin hacer un solo tiro : desapareció  $70 mil millones . ""Con su avena y sin pitillo "" y 13 delincuentes armados hasta los dientes,  en Medellin,  no sacaron un solo peso. Ahí se ve el poder de los políticos corruptos en Polombia. https://t.co/WY9ESPIGPH",1
@eldiario: #4Nov | La Policía de Colombia frustró el robo a un almacén de oro en Medellín donde veinte hombres armados con pistolas y fu…,1
"@QuinteroCalle Excelente!!! pero por la gloriosa policía nacional de los colombianos de bien, Payaso 🤡! El qué cree que Medellín es una fiesta y que creyó que toda su “administración” iba ser un Halloween es otro💪💪",1
"@nicozame1960: Lastima no haber tenido el celular para el vídeo.

Encontré un señor en el parque de Berrío de Medellín diciendo:

Voté a…",0
@Juan_Camapo @mas_medellin @BluRadioCo Los más seguro que les dijo que no podían hablar ellos.,0
@IsabelHdz05: La tristeza que me da salir al centro de Medellín y ver la destrucción de mi ciudad hp de @QuinteroCalle son un psicópata…,0
Visita al parque Botero Medellín https://t.co/mmbxs1yBj8,1
"Que siga temblando el uribismo porque Medellín ya no les pertenece.  #MedellinEstaCambiando Con P de Pacto 
Con P de Prosperidad 
Con P de Proyección 
Con P de Populares
Con P de Proteger 
Con P de Pueblos 
Con P de Petro 
Con P de Presidente 
#MedellinEstaCambiando https://t.co/uEyJcwPwZg",0
@AlexGA13 En Medellín usan el mismo sable para dejarnos muertas!! 🤣🤣🤣🤣,0
"En el aniversario 346 de #Medellín, el corazón del Centro se llena de luz para celebrar la vida🎂🎂🎂

@checholopezm
⬇⬇

https://t.co/fl97iDDZMq 📶  #Medellín🚀🚀     @AlcaldiadeMed",1
"@DonIzquierdo_ Como así que el payaso va estar en Medellín eres el día preciso para hacerle la pregunta de ella office, que tanto me ha sacado el cuerpo, por favor que alguien me ayude si responde y no se hace el loco, @petrogustavo",1
"""Creyeron que iban a hacer 'La casa de papel'"", dijo el alcalde de Medellín, Daniel Quintero. https://t.co/DMveNnR780",1
"¿Que se ha sabido del prontuario de los asaltantes ayer en Medellin?
No se les haga raro que tengan que ver sus integrantes con la fuerza publica.
Apuesto 100 a 1.",0
"@PerrofantasmaBO: Con el robo en Medellín lo primero que tienen que hacer los medios de comunicación es dar el nombre del ""honorable"" ju…",1
@YESIDRUIZ: #DePeliculaEs cargar eso para presentar las películas que vivimos. Esto hizo taco por más de 4 horas por Las Vegas ayer en l…,0
Frustran un atraco a punta de fusil en Medellín y detienen a 11 personas https://t.co/L7Fw6MElPw,0
"Nos vemos!! Medellín con Petro, #MedellinEstaCambiando https://t.co/X4HTFBek1J",0
"Yo, bien mamada de existir: 😔

Yo, cuando mi mejor amigo del intercambio me dijo que viene a Medellin: 🥰",0
"@FisicoImpuro Medellin como ciudad de pronto y sí. Antioquia como dpto, no. Hay regiones en donde Uribe es la deidad de la ""seguridad"". 
La gente joven es la q está cambiando, ahora quieren votar, leen, escuchan, analizan, investigan, disiernen, comparan y deciden. Son asertivos, no serviles.",0
"@PabloJlloVasco: En Medellín, bandidos a plena luz del día con armas de largo alcance cometiendo delitos ¿Y la autoridad?

Peleando en T…",0
"¡Según los análisis Petro supera en Medellín al uribismo y fajardismo, y estará hoy visitando está ciudad!...

¡Por eso el HT #MedellinEstaCambiando le da la bienvenida!

¡Fuerza guerreros, 20 twitts más!...",0
"@Miguel_Hernando: @QuinteroCalle No solo ha derrotado al Uribismo en Medellín, sino que mantiene una coherencia en sus políticas sociale…",1
"@Guiller50977211 Colombia credit report contact

https://t.co/bXcSDE42te
National

Line: 01-8000-124346 Bogotá: (1)

3441207 Medellín: (4)

6041795 Cali: (2) 4850516

Barranquilla: (5) 3850645

Bucaramanga: (7) 6970756",1
"Heroica y memorable la reacción de la @PoliciaColombia @PoliciaMedellin @DirectorPolicia ... ayer, luego del frustrado robo a bodega en Medellín. ✊🏼👍🏻👏🏼

Ojalá siempre fuera así.",0
Regala un desayuno y sorprende a esa persona especial! 🤩😍🎉#desayuno #Medellin #anchetas https://t.co/tZWhXk4mzl,1
Lo que sucedió en #Medellin solo reafirma la necesidad de erradicar todas las armas que se encuentran en manos de civiles.,1
@IvanDuque @PoliciaColombia Buena presidente así es acá en Medellín la policía nacional se portaron como varones defendiendo la ciudadanía de esta banda de delincuentes,1
"@lanuevaprensaco: 🖌 | #CaricaturaDelDía

""ESTRATEGIA CLIMÁTICA""
Por Bacteria (@eltajalapiz)

#LaVerdadSeaDicha https://t.co/KPxRETQobV",0
